word	change (%)	opm BASE	opm INST	significant
hirsuta_ADV	456.67	0.61	3.39	False
caffeic_ADJ	456.67	0.61	3.39	False
nonviolent_ADJ	456.67	1.22	6.78	True
equilibrium_ADJ	456.67	1.22	6.78	True
hemicellulose_NOUN	456.67	0.61	3.39	False
digitize_VERB	456.67	0.61	3.39	False
excavation_NOUN	456.67	0.61	3.39	False
m6A_ADJ	456.67	0.61	3.39	False
oppression_NOUN	456.67	0.61	3.39	False
sexism_NOUN	456.67	0.61	3.39	False
ard_NOUN	456.67	0.61	3.39	False
bcnnt_NOUN	456.67	0.61	3.39	False
hotline_NOUN	456.67	0.61	3.39	False
capacitation_NOUN	456.67	0.61	3.39	False
gjb4_ADJ	456.67	0.61	3.39	False
immunostimulatory_NOUN	456.67	0.61	3.39	False
disinfection_NOUN	456.67	1.22	6.78	True
garlic_ADJ	456.67	1.22	6.78	True
histotripsy_ADJ	456.67	0.61	3.39	False
organogenesis_NOUN	456.67	0.61	3.39	False
dab_NOUN	456.67	0.61	3.39	False
interconnectedness_NOUN	456.67	0.61	3.39	False
reevaluation_NOUN	456.67	0.61	3.39	False
interoperability_NOUN	456.67	0.61	3.39	False
gig_ADJ	456.67	0.61	3.39	False
weaning_ADJ	456.67	2.44	13.56	True
kg2_NOUN	456.67	0.61	3.39	False
aed_NOUN	456.67	0.61	3.39	False
sway_VERB	456.67	0.61	3.39	False
sdm_NOUN	456.67	0.61	3.39	False
paracancer_NOUN	456.67	0.61	3.39	False
pour_VERB	456.67	1.22	6.78	True
mangosteen_ADJ	456.67	0.61	3.39	False
anastrozole_NOUN	456.67	0.61	3.39	False
brite_ADJ	456.67	0.61	3.39	False
beige_ADJ	456.67	0.61	3.39	False
poise_VERB	456.67	0.61	3.39	False
molasse_NOUN	456.67	0.61	3.39	False
predisease_ADJ	456.67	0.61	3.39	False
tsod_ADJ	456.67	1.22	6.78	True
hm_ADJ	456.67	0.61	3.39	False
Ru_CPPy_ADJ	456.67	0.61	3.39	False
diuretic_NOUN	456.67	0.61	3.39	False
1960_NOUN	456.67	0.61	3.39	False
open_ADV	456.67	0.61	3.39	False
polyaniline_NOUN	456.67	1.22	6.78	True
rs_ADP	456.67	0.61	3.39	False
bloodborne_ADJ	456.67	0.61	3.39	False
coding_NOUN	456.67	0.61	3.39	False
esld_ADJ	456.67	0.61	3.39	False
calanolide_NOUN	456.67	0.61	3.39	False
ptcsl_NOUN	456.67	0.61	3.39	False
enc_NOUN	456.67	0.61	3.39	False
winemake_VERB	456.67	0.61	3.39	False
p39_NOUN	456.67	0.61	3.39	False
phenolamide_NOUN	456.67	0.61	3.39	False
ugo1_NOUN	456.67	0.61	3.39	False
pfas_NOUN	456.67	0.61	3.39	False
peacetime_NOUN	456.67	0.61	3.39	False
fee_NOUN	456.67	0.61	3.39	False
kcf_NOUN	456.67	0.61	3.39	False
shed_NOUN	456.67	0.61	3.39	False
tent_ADJ	456.67	0.61	3.39	False
diastereomer_NOUN	456.67	0.61	3.39	False
microflow_ADJ	456.67	0.61	3.39	False
lignocellulosic_NOUN	456.67	0.61	3.39	False
vessel_ADJ	456.67	0.61	3.39	False
synovium_NOUN	456.67	0.61	3.39	False
mop_NOUN	456.67	0.61	3.39	False
ipfp_NOUN	456.67	0.61	3.39	False
aiiv4_ADJ	456.67	0.61	3.39	False
mangostin_NOUN	456.67	0.61	3.39	False
cyclewgans_NOUN	456.67	0.61	3.39	False
3DMC_NOUN	456.67	0.61	3.39	False
ppl_NOUN	456.67	1.22	6.78	True
videoendoscopy_ADJ	456.67	0.61	3.39	False
pleomorphic_NOUN	456.67	0.61	3.39	False
nonunion_ADJ	456.67	0.61	3.39	False
baking_NOUN	456.67	0.61	3.39	False
cs_ADJ	456.67	0.61	3.39	False
palmitoylation_NOUN	456.67	0.61	3.39	False
mtf_NOUN	456.67	0.61	3.39	False
cavefish_NOUN	456.67	0.61	3.39	False
precancerous_ADJ	456.67	0.61	3.39	False
tpmt_NOUN	456.67	0.61	3.39	False
nudt15_ADJ	456.67	0.61	3.39	False
pasi_ADJ	456.67	0.61	3.39	False
ramus_NOUN	456.67	0.61	3.39	False
tractography_NOUN	456.67	0.61	3.39	False
punctatum_NOUN	456.67	0.61	3.39	False
plateaue_VERB	456.67	0.61	3.39	False
glutardialdehyde_NOUN	456.67	0.61	3.39	False
itch_NOUN	456.67	3.65	20.34	True
generalizable_ADJ	448.23	6.70	36.72	True
annotation_NOUN	446.36	5.48	29.94	True
mitigate_VERB	425.74	34.71	182.49	True
accommodate_VERB	425.74	3.65	19.21	True
toolbox_NOUN	425.74	1.83	9.60	True
universally_ADV	425.74	1.83	9.60	True
autocorrelation_NOUN	425.74	1.83	9.60	True
chlorpyrifos_NOUN	425.74	1.83	9.60	True
valuable_ADJ	425.56	105.35	553.67	True
misfolde_VERB	410.28	1.22	6.21	True
adsorber_NOUN	410.28	1.22	6.21	True
trainer_NOUN	410.28	1.22	6.21	True
communicable_ADJ	410.28	1.22	6.21	True
thermostability_NOUN	410.28	1.22	6.21	True
FRIL_NOUN	410.28	1.22	6.21	True
capping_NOUN	410.28	1.22	6.21	True
pneumatic_ADJ	410.28	1.22	6.21	True
biometric_ADJ	410.28	1.22	6.21	True
glycosidic_ADJ	410.28	1.22	6.21	True
caloric_NOUN	410.28	2.44	12.43	True
vagus_NOUN	410.28	1.22	6.21	True
nonlinearity_NOUN	410.28	1.22	6.21	True
avulsed_ADJ	410.28	1.22	6.21	True
eNO_NOUN	410.28	1.22	6.21	True
ototoxicity_NOUN	410.28	1.22	6.21	True
tortilla_NOUN	410.28	1.22	6.21	True
psittacosis_NOUN	410.28	1.22	6.21	True
interplay_NOUN	408.78	18.88	96.05	True
migrant_ADJ	401.00	3.04	15.25	True
particularly_ADV	399.84	116.31	581.36	True
outweigh_VERB	394.82	1.83	9.04	True
lense_NOUN	394.82	1.83	9.04	True
osteochondroma_NOUN	394.82	1.83	9.04	True
influx_NOUN	394.82	1.83	9.04	True
microstructural_ADJ	394.82	1.83	9.04	True
existing_ADJ	391.72	6.09	29.94	True
isotopic_ADJ	387.08	2.44	11.86	True
promise_NOUN	381.29	9.74	46.89	True
traditional_ADJ	380.13	73.07	350.85	True
ultimately_ADV	377.14	17.05	81.36	True
biotransformation_NOUN	363.89	1.83	8.47	True
congestion_NOUN	363.89	1.83	8.47	True
coordinated_ADJ	363.89	3.04	14.12	True
intricate_ADJ	363.89	1.83	8.47	True
displacement_ADJ	363.89	1.83	8.47	True
inequity_NOUN	363.89	1.83	8.47	True
nucleophile_NOUN	363.89	0.61	2.82	False
pmobs_ADV	363.89	0.61	2.82	False
retina_NOUN	363.89	4.26	19.77	True
col1a1_ADJ	363.89	0.61	2.82	False
ohrqol_ADJ	363.89	0.61	2.82	False
membered_ADJ	363.89	0.61	2.82	False
civ_NOUN	363.89	0.61	2.82	False
citrus_ADJ	363.89	1.22	5.65	False
hypoglycaemic_ADJ	363.89	0.61	2.82	False
hypoalbuminemia_NOUN	363.89	0.61	2.82	False
inward_ADJ	363.89	0.61	2.82	False
agammaglobulinemia_NOUN	363.89	0.61	2.82	False
volumetry_NOUN	363.89	0.61	2.82	False
nanostructure_VERB	363.89	5.48	25.42	True
11β_NOUN	363.89	1.22	5.65	False
carboxamide_NOUN	363.89	0.61	2.82	False
clindamycin_NOUN	363.89	0.61	2.82	False
bimolecular_ADJ	363.89	0.61	2.82	False
nanoprobe_NOUN	363.89	1.22	5.65	False
position_VERB	363.89	4.26	19.77	True
immunoblotting_NOUN	363.89	0.61	2.82	False
victimize_VERB	363.89	0.61	2.82	False
reclamation_NOUN	363.89	0.61	2.82	False
telerobotic_ADJ	363.89	0.61	2.82	False
flash_VERB	363.89	0.61	2.82	False
oscillatory_ADJ	363.89	0.61	2.82	False
herniate_VERB	363.89	0.61	2.82	False
flooded_ADJ	363.89	0.61	2.82	False
THRT_NOUN	363.89	0.61	2.82	False
calcination_NOUN	363.89	0.61	2.82	False
monometallic_NOUN	363.89	0.61	2.82	False
pacer_NOUN	363.89	0.61	2.82	False
sacralization_NOUN	363.89	0.61	2.82	False
jenny_NOUN	363.89	0.61	2.82	False
disconnect_VERB	363.89	0.61	2.82	False
biodot_VERB	363.89	0.61	2.82	False
hydrochloric_NOUN	363.89	0.61	2.82	False
listening_NOUN	363.89	0.61	2.82	False
chiasm_NOUN	363.89	0.61	2.82	False
knockdown_VERB	363.89	0.61	2.82	False
radiate_VERB	363.89	0.61	2.82	False
supra_NOUN	363.89	0.61	2.82	False
shooting_NOUN	363.89	0.61	2.82	False
excitatory_ADJ	363.89	0.61	2.82	False
crowdfunde_VERB	363.89	0.61	2.82	False
plasmodesmata_NOUN	363.89	0.61	2.82	False
varix_NOUN	363.89	0.61	2.82	False
ntd_NOUN	363.89	0.61	2.82	False
mathematics_NOUN	363.89	0.61	2.82	False
inferential_ADJ	363.89	2.44	11.30	True
phycobilisome_ADV	363.89	0.61	2.82	False
histiocyte_NOUN	363.89	0.61	2.82	False
proposed_ADJ	363.89	0.61	2.82	False
changer_NOUN	363.89	0.61	2.82	False
hrqol_ADJ	363.89	0.61	2.82	False
antennae_NOUN	363.89	0.61	2.82	False
su_NOUN	363.89	0.61	2.82	False
formaldehyde_NOUN	363.89	0.61	2.82	False
decarboxylase_NOUN	363.89	0.61	2.82	False
sonorant_NOUN	363.89	0.61	2.82	False
astaxanthin_ADJ	363.89	0.61	2.82	False
closing_NOUN	363.89	0.61	2.82	False
metallogel_NOUN	363.89	0.61	2.82	False
photoelectric_ADJ	363.89	0.61	2.82	False
equalized_ADJ	363.89	0.61	2.82	False
breach_NOUN	363.89	0.61	2.82	False
cpg_NOUN	363.89	0.61	2.82	False
parallelize_VERB	363.89	0.61	2.82	False
rdt_NOUN	363.89	0.61	2.82	False
standalone_ADJ	363.89	0.61	2.82	False
exert_NOUN	363.89	0.61	2.82	False
photosensitizer_NOUN	363.89	0.61	2.82	False
colored_ADJ	363.89	0.61	2.82	False
reform_VERB	363.89	0.61	2.82	False
stigma_ADJ	363.89	0.61	2.82	False
ihmt_NOUN	363.89	0.61	2.82	False
unbalanced_ADJ	363.89	0.61	2.82	False
notch_NOUN	363.89	0.61	2.82	False
extraversion_NOUN	363.89	0.61	2.82	False
linc01094_NOUN	363.89	0.61	2.82	False
permeable_ADJ	363.89	1.22	5.65	False
retroviral_ADJ	363.89	0.61	2.82	False
splitter_NOUN	363.89	0.61	2.82	False
chalcogenide_NOUN	363.89	0.61	2.82	False
tie_VERB	363.89	0.61	2.82	False
delve_VERB	363.89	1.22	5.65	False
veronii_NOUN	363.89	0.61	2.82	False
smpb_ADJ	363.89	0.61	2.82	False
teamwork_NOUN	363.89	0.61	2.82	False
redesign_NOUN	363.89	0.61	2.82	False
parameterize_VERB	363.89	0.61	2.82	False
planner_NOUN	363.89	0.61	2.82	False
accountability_NOUN	363.89	2.44	11.30	True
week_VERB	363.89	0.61	2.82	False
alpine_NOUN	363.89	0.61	2.82	False
hfscr_NOUN	363.89	0.61	2.82	False
critic_NOUN	363.89	0.61	2.82	False
gaming_NOUN	363.89	0.61	2.82	False
nades_NOUN	363.89	0.61	2.82	False
homini_NOUN	363.89	0.61	2.82	False
7th_NOUN	363.89	0.61	2.82	False
adaptively_ADV	363.89	0.61	2.82	False
pco_NOUN	363.89	0.61	2.82	False
cramp_NOUN	363.89	0.61	2.82	False
cognitive_NOUN	363.89	0.61	2.82	False
epiglottis_NOUN	363.89	0.61	2.82	False
moss_NOUN	363.89	0.61	2.82	False
flaviapex_ADJ	363.89	0.61	2.82	False
caretta_NOUN	363.89	0.61	2.82	False
IFNγ_NOUN	363.89	0.61	2.82	False
th2_NOUN	363.89	0.61	2.82	False
gcazp_NOUN	363.89	0.61	2.82	False
platen_NOUN	363.89	0.61	2.82	False
aminoadipate_NOUN	363.89	0.61	2.82	False
celebrate_VERB	363.89	0.61	2.82	False
oscc_NOUN	363.89	0.61	2.82	False
practicality_NOUN	363.89	0.61	2.82	False
tetracaine_NOUN	363.89	0.61	2.82	False
flaw_NOUN	363.89	0.61	2.82	False
scrub_VERB	363.89	0.61	2.82	False
cytokinin_NOUN	363.89	0.61	2.82	False
prey_VERB	363.89	0.61	2.82	False
limonene_NOUN	363.89	0.61	2.82	False
posit_VERB	363.89	0.61	2.82	False
c_ADV	363.89	0.61	2.82	False
scattered_ADJ	363.89	0.61	2.82	False
eosinopenia_NOUN	363.89	0.61	2.82	False
28th_ADJ	363.89	0.61	2.82	False
blown_ADJ	363.89	0.61	2.82	False
hht_NOUN	363.89	0.61	2.82	False
H30R1_ADJ	363.89	0.61	2.82	False
obstruct_VERB	363.89	0.61	2.82	False
evtm_NOUN	363.89	0.61	2.82	False
upstream_NOUN	363.89	0.61	2.82	False
histomorphological_ADJ	363.89	0.61	2.82	False
fishery_NOUN	363.89	0.61	2.82	False
imperative_NOUN	363.89	0.61	2.82	False
myelinate_VERB	363.89	0.61	2.82	False
vignette_NOUN	363.89	0.61	2.82	False
cryopreservation_NOUN	363.89	2.44	11.30	True
layering_NOUN	363.89	0.61	2.82	False
outcrossing_NOUN	363.89	0.61	2.82	False
bud_NOUN	363.89	0.61	2.82	False
anteriorly_ADV	363.89	0.61	2.82	False
monoterpene_NOUN	363.89	1.22	5.65	False
polyarticular_ADJ	363.89	0.61	2.82	False
aminoquinoline_NOUN	363.89	0.61	2.82	False
deprived_ADJ	363.89	0.61	2.82	False
activist_NOUN	363.89	0.61	2.82	False
wasp_NOUN	363.89	0.61	2.82	False
avoidable_ADJ	363.89	0.61	2.82	False
abs_NOUN	363.89	0.61	2.82	False
leukemia_VERB	363.89	0.61	2.82	False
contractor_NOUN	363.89	0.61	2.82	False
fructose_NOUN	363.89	0.61	2.82	False
widow_NOUN	363.89	0.61	2.82	False
narrative_ADJ	363.89	0.61	2.82	False
sorbent_ADJ	363.89	0.61	2.82	False
nonpolar_ADJ	363.89	0.61	2.82	False
oligodendrocytosis_NOUN	363.89	0.61	2.82	False
endo_ADJ	363.89	0.61	2.82	False
substructure_NOUN	363.89	0.61	2.82	False
diphenhydramine_NOUN	363.89	0.61	2.82	False
phytoconstituent_NOUN	363.89	0.61	2.82	False
omeprazole_NOUN	363.89	0.61	2.82	False
maculata_NOUN	363.89	0.61	2.82	False
cvc_NOUN	363.89	0.61	2.82	False
inflection_NOUN	363.89	0.61	2.82	False
serologic_ADJ	363.89	0.61	2.82	False
wahlbergi_NOUN	363.89	0.61	2.82	False
mocvd_NOUN	363.89	0.61	2.82	False
sagr_ADJ	363.89	0.61	2.82	False
somatotroph_NOUN	363.89	0.61	2.82	False
standardisation_NOUN	363.89	0.61	2.82	False
interpretability_NOUN	363.89	0.61	2.82	False
villous_ADJ	363.89	0.61	2.82	False
pst_NOUN	363.89	0.61	2.82	False
abemaciclib_NOUN	363.89	0.61	2.82	False
vegetable_ADJ	363.89	1.22	5.65	False
neuroinvasive_ADJ	363.89	0.61	2.82	False
cateslytin_NOUN	363.89	0.61	2.82	False
sensorineural_ADJ	363.89	1.22	5.65	False
mistletoe_NOUN	363.89	0.61	2.82	False
lanthionide_NOUN	363.89	0.61	2.82	False
igra_NOUN	363.89	0.61	2.82	False
markedness_NOUN	363.89	0.61	2.82	False
smarcb1_NOUN	363.89	0.61	2.82	False
keratometry_NOUN	363.89	0.61	2.82	False
adjacency_NOUN	363.89	0.61	2.82	False
landowner_NOUN	363.89	0.61	2.82	False
pyrrolidine_NOUN	363.89	0.61	2.82	False
friendliness_NOUN	363.89	0.61	2.82	False
gf_NOUN	363.89	0.61	2.82	False
bmi_NOUN	363.89	0.61	2.82	False
metaphysis_NOUN	363.89	0.61	2.82	False
archival_NOUN	363.89	0.61	2.82	False
benchmarke_VERB	363.89	0.61	2.82	False
f3_ADJ	363.89	0.61	2.82	False
fulfillment_NOUN	363.89	0.61	2.82	False
meado_NOUN	363.89	0.61	2.82	False
tetrameric_ADJ	363.89	0.61	2.82	False
neolithic_ADJ	363.89	0.61	2.82	False
plunger_NOUN	363.89	0.61	2.82	False
reflectarray_NOUN	363.89	0.61	2.82	False
peek_ADJ	363.89	0.61	2.82	False
glue_NOUN	363.89	1.22	5.65	False
gtpase_NOUN	363.89	0.61	2.82	False
cyd_NOUN	363.89	0.61	2.82	False
macronutrient_ADJ	363.89	0.61	2.82	False
wellbee_VERB	363.89	0.61	2.82	False
brother_NOUN	363.89	0.61	2.82	False
ar42j_NOUN	363.89	0.61	2.82	False
lyophilization_NOUN	363.89	0.61	2.82	False
grieve_VERB	363.89	0.61	2.82	False
de_ADJ	363.89	0.61	2.82	False
ltc_NOUN	363.89	0.61	2.82	False
lytic_ADJ	363.89	0.61	2.82	False
watermelon_NOUN	363.89	0.61	2.82	False
restenosis_NOUN	363.89	0.61	2.82	False
cptsd_ADJ	363.89	0.61	2.82	False
aza_NOUN	363.89	0.61	2.82	False
slurry_NOUN	363.89	0.61	2.82	False
conditioner_NOUN	363.89	0.61	2.82	False
sedative_NOUN	363.89	0.61	2.82	False
bereavement_ADJ	363.89	0.61	2.82	False
cornerstone_NOUN	363.89	0.61	2.82	False
haemophilic_ADJ	363.89	0.61	2.82	False
proportionality_NOUN	363.89	0.61	2.82	False
glmm_NOUN	363.89	0.61	2.82	False
tamponade_NOUN	363.89	0.61	2.82	False
biosorbent_ADJ	363.89	0.61	2.82	False
halving_NOUN	363.89	0.61	2.82	False
accoucheur_NOUN	363.89	0.61	2.82	False
premonitory_ADJ	363.89	0.61	2.82	False
bromotetrazine_NOUN	363.89	0.61	2.82	False
ka_NOUN	363.89	0.61	2.82	False
q24_NOUN	363.89	0.61	2.82	False
supplemented_ADJ	363.89	0.61	2.82	False
methemoglobinemia_NOUN	363.89	0.61	2.82	False
durum_VERB	363.89	0.61	2.82	False
agrobacterium_NOUN	363.89	0.61	2.82	False
butterfat_NOUN	363.89	0.61	2.82	False
boolean_ADJ	363.89	0.61	2.82	False
finch_NOUN	363.89	0.61	2.82	False
zynthase_NOUN	363.89	0.61	2.82	False
stripe_NOUN	363.89	1.22	5.65	False
acclimatize_VERB	363.89	0.61	2.82	False
smcs_NOUN	363.89	0.61	2.82	False
rop_NOUN	363.89	0.61	2.82	False
adjrrs_NOUN	363.89	0.61	2.82	False
lectican_ADJ	363.89	0.61	2.82	False
cernas_NOUN	363.89	0.61	2.82	False
transcutaneous_ADJ	363.89	1.22	5.65	False
midfoot_ADJ	363.89	0.61	2.82	False
precurvature_NOUN	363.89	0.61	2.82	False
mpss_NOUN	363.89	0.61	2.82	False
inhuman_ADJ	363.89	0.61	2.82	False
gonorrhea_ADJ	363.89	1.22	5.65	False
gonococcal_ADJ	363.89	0.61	2.82	False
oxidization_NOUN	363.89	0.61	2.82	False
subtilis_NOUN	363.89	0.61	2.82	False
arrestin2_NOUN	363.89	0.61	2.82	False
wg_NOUN	363.89	0.61	2.82	False
contour_VERB	363.89	0.61	2.82	False
pvc3h_ADJ	363.89	1.22	5.65	False
wandering_NOUN	363.89	0.61	2.82	False
logmar_NOUN	363.89	0.61	2.82	False
hydatid_NOUN	363.89	0.61	2.82	False
ivcd_NOUN	363.89	0.61	2.82	False
psychrobacter_ADJ	363.89	0.61	2.82	False
anthraquinone_NOUN	363.89	0.61	2.82	False
lcaif_NOUN	363.89	0.61	2.82	False
protocol_ADJ	363.89	0.61	2.82	False
transformative_ADJ	363.89	0.61	2.82	False
automaticity_NOUN	363.89	0.61	2.82	False
tabaci_NOUN	363.89	0.61	2.82	False
subgroupe_VERB	363.89	0.61	2.82	False
sft_NOUN	363.89	0.61	2.82	False
elytra_NOUN	363.89	0.61	2.82	False
oceanographic_ADJ	363.89	0.61	2.82	False
invasin_NOUN	363.89	0.61	2.82	False
digluconate_NOUN	363.89	0.61	2.82	False
nummularium_NOUN	363.89	0.61	2.82	False
smmse_NOUN	363.89	0.61	2.82	False
sift_NOUN	363.89	0.61	2.82	False
humic_NOUN	363.89	0.61	2.82	False
oac_NOUN	363.89	0.61	2.82	False
EPS8L3_ADJ	363.89	0.61	2.82	False
coconut_NOUN	363.89	0.61	2.82	False
neophobia_NOUN	363.89	0.61	2.82	False
culisetae_NOUN	363.89	0.61	2.82	False
virome_NOUN	363.89	0.61	2.82	False
nondelinquent_NOUN	363.89	0.61	2.82	False
adoptee_NOUN	363.89	0.61	2.82	False
spnf_NOUN	363.89	0.61	2.82	False
dioxygen_NOUN	363.89	0.61	2.82	False
tof_PRON	363.89	0.61	2.82	False
gastroretentive_ADJ	363.89	0.61	2.82	False
pleiotropic_NOUN	363.89	0.61	2.82	False
pmol_NOUN	363.89	0.61	2.82	False
methylecstatic_ADJ	363.89	0.61	2.82	False
nanofaces_ADJ	363.89	0.61	2.82	False
heifer_ADJ	363.89	0.61	2.82	False
denv_ADV	363.89	0.61	2.82	False
heuristic_NOUN	363.89	0.61	2.82	False
acidus_NOUN	363.89	0.61	2.82	False
chromodomain_NOUN	363.89	0.61	2.82	False
derogation_NOUN	363.89	0.61	2.82	False
idi_NOUN	363.89	0.61	2.82	False
silage_NOUN	363.89	0.61	2.82	False
bunker_NOUN	363.89	0.61	2.82	False
precession_NOUN	363.89	0.61	2.82	False
micturition_NOUN	363.89	0.61	2.82	False
plantmask_NOUN	363.89	0.61	2.82	False
uncontaminated_ADJ	363.89	0.61	2.82	False
AgCuSe_NOUN	363.89	0.61	2.82	False
psychopathological_ADJ	363.89	0.61	2.82	False
khat_NOUN	363.89	0.61	2.82	False
khat_PRON	363.89	0.61	2.82	False
tocopherol_ADJ	363.89	0.61	2.82	False
nonsport_NOUN	363.89	1.22	5.65	False
saxitoxin_NOUN	363.89	0.61	2.82	False
perpetration_NOUN	363.89	0.61	2.82	False
gelatinization_NOUN	363.89	0.61	2.82	False
hypouricemic_ADJ	363.89	0.61	2.82	False
TGFβ_NOUN	363.89	0.61	2.82	False
retinas_NOUN	363.89	0.61	2.82	False
opioide_VERB	363.89	0.61	2.82	False
microphase_NOUN	363.89	0.61	2.82	False
transliterator_NOUN	363.89	0.61	2.82	False
pvd_NOUN	363.89	0.61	2.82	False
peptidomic_NOUN	363.89	0.61	2.82	False
milkweed_NOUN	363.89	0.61	2.82	False
flamingo_NOUN	363.89	0.61	2.82	False
parasitological_ADJ	363.89	0.61	2.82	False
disgust_NOUN	363.89	0.61	2.82	False
additionally_ADV	362.13	128.49	593.79	True
complexity_NOUN	360.10	29.84	137.29	True
bereavement_NOUN	352.29	4.87	22.03	True
emphasize_VERB	350.15	32.88	148.02	True
conversely_ADV	349.62	7.92	35.59	True
conservation_NOUN	348.43	29.23	131.07	True
immunomodulatory_ADJ	344.36	11.57	51.41	True
linguistic_ADJ	343.27	5.48	24.29	True
assimilation_NOUN	340.70	2.44	10.73	True
coexistence_NOUN	340.70	4.87	21.47	True
nanosheet_NOUN	340.70	2.44	10.73	True
rpm_NOUN	340.70	2.44	10.73	True
dysregulation_NOUN	339.69	14.01	61.58	True
bmsc_NOUN	332.96	1.83	7.91	True
centric_ADJ	332.96	1.83	7.91	True
commentary_NOUN	332.96	3.65	15.82	True
degrading_ADJ	332.96	1.83	7.91	True
agroforestry_NOUN	332.96	1.83	7.91	True
membranaceus_NOUN	332.96	1.83	7.91	True
cicadae_NOUN	332.96	1.83	7.91	True
inmate_NOUN	332.96	1.83	7.91	True
authority_NOUN	328.21	7.92	33.90	True
adjunctive_ADJ	326.78	6.09	25.99	True
distinctive_ADJ	326.78	3.04	12.99	True
symbiotic_ADJ	326.78	3.04	12.99	True
container_NOUN	326.78	3.04	12.99	True
adjunct_ADJ	320.59	9.13	38.42	True
induced_ADJ	317.50	1.22	5.08	False
analyzer_NOUN	317.50	1.22	5.08	False
shield_VERB	317.50	1.22	5.08	False
X_NOUN	317.50	1.22	5.08	False
nascent_NOUN	317.50	1.22	5.08	False
monkey_NOUN	317.50	2.44	10.17	True
fiducial_ADJ	317.50	1.22	5.08	False
mrcc_ADJ	317.50	1.22	5.08	False
reprogramming_NOUN	317.50	2.44	10.17	True
allocation_NOUN	317.50	4.87	20.34	True
erythrocytosis_NOUN	317.50	1.22	5.08	False
hematopoiesis_NOUN	317.50	1.22	5.08	False
swedish_ADJ	317.50	1.22	5.08	False
tetanus_NOUN	317.50	1.22	5.08	False
cpap_NOUN	317.50	1.22	5.08	False
indeterminate_ADJ	317.50	1.22	5.08	False
wait_NOUN	317.50	1.22	5.08	False
anxious_ADJ	317.50	2.44	10.17	True
choroid_NOUN	317.50	1.22	5.08	False
ginger_NOUN	317.50	2.44	10.17	True
fox_NOUN	317.50	1.22	5.08	False
norwegian_ADJ	317.50	1.22	5.08	False
procurement_NOUN	317.50	1.22	5.08	False
ceramide_NOUN	317.50	1.22	5.08	False
selenate_NOUN	317.50	1.22	5.08	False
repopulation_NOUN	317.50	1.22	5.08	False
arthropod_NOUN	317.50	1.22	5.08	False
nicotinic_ADJ	317.50	1.22	5.08	False
impulse_ADJ	317.50	1.22	5.08	False
thermoplastic_ADJ	317.50	1.22	5.08	False
reevaluate_VERB	317.50	2.44	10.17	True
avenanthramide_NOUN	317.50	1.22	5.08	False
silnp_NOUN	317.50	1.22	5.08	False
toad_NOUN	317.50	1.22	5.08	False
antisocial_ADJ	317.50	1.22	5.08	False
autotrophic_ADJ	317.50	1.22	5.08	False
aortitis_NOUN	317.50	1.22	5.08	False
flavonol_NOUN	317.50	1.22	5.08	False
careful_ADJ	308.91	16.44	67.23	True
heavily_ADV	308.22	3.04	12.43	True
pharmacodynamic_NOUN	308.22	3.04	12.43	True
exacerbate_VERB	307.42	14.01	57.06	True
ingroup_NOUN	305.90	4.87	19.77	True
signaling_ADJ	303.86	10.35	41.81	True
versatility_NOUN	302.04	1.83	7.34	True
stacking_NOUN	302.04	1.83	7.34	True
fossa_ADJ	302.04	1.83	7.34	True
ampicillin_NOUN	302.04	1.83	7.34	True
occlude_VERB	302.04	1.83	7.34	True
subtle_ADJ	302.04	3.65	14.69	True
forum_NOUN	302.04	1.83	7.34	True
transplant_ADJ	302.04	1.83	7.34	True
amps_NOUN	302.04	1.83	7.34	True
percolation_NOUN	302.04	1.83	7.34	True
circumstance_NOUN	299.66	7.92	31.64	True
notable_ADJ	297.62	4.26	16.95	True
sharing_NOUN	294.31	4.87	19.21	True
informal_ADJ	294.31	2.44	9.60	True
designer_NOUN	294.31	2.44	9.60	True
fluoxetine_NOUN	294.31	2.44	9.60	True
api_NOUN	294.31	2.44	9.60	True
nano_NOUN	289.67	9.13	35.59	True
biotechnological_ADJ	289.67	3.04	11.86	True
pack_VERB	289.67	3.04	11.86	True
indicative_ADJ	287.98	6.70	25.99	True
regularly_ADV	286.57	3.65	14.12	True
dissect_VERB	286.57	3.65	14.12	True
eventually_ADV	286.57	3.65	14.12	True
specialist_ADJ	286.57	3.65	14.12	True
participant_ADJ	284.37	4.26	16.38	True
neurotransmitter_NOUN	284.37	8.53	32.77	True
specifically_ADV	282.09	56.63	216.39	True
menthol_NOUN	279.55	6.70	25.42	True
modulate_VERB	277.80	67.59	255.37	True
cycloartenol_NOUN	271.11	0.61	2.26	False
orf35_NOUN	271.11	0.61	2.26	False
cosine_NOUN	271.11	0.61	2.26	False
expected_ADJ	271.11	1.22	4.52	False
onwards_ADV	271.11	0.61	2.26	False
sclerosant_NOUN	271.11	0.61	2.26	False
monounsaturate_VERB	271.11	0.61	2.26	False
rationality_NOUN	271.11	0.61	2.26	False
orthopedic_NOUN	271.11	1.22	4.52	False
agnostic_ADJ	271.11	0.61	2.26	False
together_ADP	271.11	0.61	2.26	False
implantitis_NOUN	271.11	0.61	2.26	False
valorization_NOUN	271.11	0.61	2.26	False
loglinear_NOUN	271.11	0.61	2.26	False
interferometry_NOUN	271.11	0.61	2.26	False
preventative_ADJ	271.11	1.83	6.78	False
